BudgetMonth,StoreKey,ChannelKey,Category,BudgetUnits,BudgetSales,BudgetGrossProfit,TargetMarginPct,Scenario,BudgetOwner,FiscalYear,FiscalQuarter,Year,MonthNum,MonthName
2024-01-01,209,1,Electronics,7,4952.26,2055.26,0.415,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,209,1,Fashion,26,2964.15,1336.45,0.4509,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,209,1,Furniture,7,5170.37,2318.43,0.4484,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,209,1,Grocery,10,262.41,81.5,0.3106,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,209,1,Home Appliances,21,7749.97,3579.75,0.4619,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,209,1,Office Supplies,16,499.07,259.62,0.5202,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,209,1,Sports,29,5800.26,2506.74,0.4322,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,210,1,Beauty,14,745.37,275.13,0.3691,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Electronics,32,31492.48,12361.01,0.3925,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Fashion,16,1627.6,687.15,0.4222,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Furniture,18,12610.7,3414.36,0.2708,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Grocery,6,101.26,33.27,0.3286,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Home Appliances,16,8233.27,3005.72,0.3651,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Office Supplies,33,1913.95,770.02,0.4023,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,210,1,Sports,23,4309.64,1060.64,0.2461,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,211,1,Beauty,4,145.2,50.33,0.3466,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,211,1,Electronics,7,4400.01,1749.44,0.3976,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,211,1,Fashion,8,880.67,372.06,0.4225,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,211,1,Furniture,2,1161.01,348.53,0.3002,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,211,1,Grocery,19,501.43,195.38,0.3896,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,211,1,Home Appliances,17,8183.02,3620.24,0.4424,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,211,1,Office Supplies,39,2060.2,819.13,0.3976,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,211,1,Sports,9,1423.8,745.05,0.5233,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,212,1,Beauty,25,1805.81,690.45,0.3823,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,212,1,Electronics,14,6265.17,2827.97,0.4514,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,212,1,Fashion,3,319.74,117.95,0.3689,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,212,1,Furniture,26,15151.69,5646.75,0.3727,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,212,1,Grocery,10,310.15,108.2,0.3489,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,212,1,Home Appliances,15,5355.42,2074.51,0.3874,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,212,1,Office Supplies,26,1326.27,565.39,0.4263,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,212,1,Sports,8,1212.43,508.59,0.4195,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,213,1,Beauty,18,875.01,341.91,0.3907,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,213,1,Electronics,17,15098.17,5850.82,0.3875,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,213,1,Fashion,23,2844.6,1145.14,0.4026,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,213,1,Furniture,15,12606.8,5241.55,0.4158,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,213,1,Grocery,20,519.95,210.35,0.4046,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,213,1,Home Appliances,41,20556.5,9156.73,0.4454,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,213,1,Office Supplies,20,955.83,387.97,0.4059,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,213,1,Sports,26,5935.52,2783.29,0.4689,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Beauty,10,396.63,133.94,0.3377,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Electronics,12,15542.94,7021.09,0.4517,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Fashion,9,875.71,346.73,0.3959,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Furniture,9,5712.23,1818.13,0.3183,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Grocery,8,192.58,61.49,0.3193,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,214,1,Home Appliances,11,7760.74,2287.71,0.2948,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Office Supplies,19,958.63,441.37,0.4604,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,214,1,Sports,26,5363.16,2332.73,0.435,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,215,2,Beauty,53,2663.21,932.17,0.35,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,215,2,Electronics,111,94029.56,36579.71,0.389,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,215,2,Fashion,83,8364.54,3146.29,0.3761,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,215,2,Furniture,44,28612.12,10185.99,0.356,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,215,2,Grocery,57,1690.16,767.46,0.4541,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,215,2,Home Appliances,63,31129.3,11983.52,0.385,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,215,2,Office Supplies,35,1533.83,550.77,0.3591,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,215,2,Sports,89,14814.55,5927.43,0.4001,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,216,2,Beauty,103,5121.15,1833.96,0.3581,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,216,2,Electronics,117,90788.13,37129.48,0.409,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,216,2,Fashion,90,10159.69,4447.77,0.4378,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,216,2,Furniture,58,41699.32,15240.12,0.3655,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,216,2,Grocery,33,748.36,306.73,0.4099,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,216,2,Home Appliances,67,24778.22,10761.47,0.4343,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,216,2,Office Supplies,52,2673.79,1174.24,0.4392,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,216,2,Sports,61,12471.06,4964.15,0.3981,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,217,2,Beauty,65,3339.64,1146.86,0.3434,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,217,2,Electronics,62,64436.28,23608.51,0.3664,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,217,2,Fashion,57,5665.4,2251.0,0.3973,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,217,2,Furniture,15,7196.41,2868.54,0.3986,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,217,2,Grocery,44,1174.93,422.75,0.3598,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,217,2,Home Appliances,100,49444.98,20575.97,0.4161,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,217,2,Office Supplies,50,2133.15,1026.76,0.4813,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,217,2,Sports,34,5700.81,2485.54,0.436,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,218,3,Beauty,220,10986.27,3459.13,0.3149,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,218,3,Electronics,405,506185.61,171906.85,0.3396,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,218,3,Fashion,175,13223.43,5668.29,0.4287,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,218,3,Furniture,325,213529.59,68182.92,0.3193,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,218,3,Grocery,247,6127.06,2162.91,0.353,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,218,3,Home Appliances,254,122902.9,51339.52,0.4177,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,218,3,Office Supplies,201,8478.52,3393.81,0.4003,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,218,3,Sports,377,55319.95,21899.07,0.3959,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,219,3,Beauty,233,11845.5,3986.71,0.3366,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,219,3,Electronics,240,179403.89,61762.72,0.3443,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,219,3,Fashion,276,28808.36,10730.6,0.3725,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,219,3,Furniture,98,75898.05,26767.79,0.3527,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,219,3,Grocery,332,7113.2,3000.99,0.4219,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,219,3,Home Appliances,481,189668.15,67827.49,0.3576,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,219,3,Office Supplies,354,18560.57,7470.05,0.4025,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,219,3,Sports,308,48516.6,18189.69,0.3749,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,220,4,Beauty,106,5776.41,1968.44,0.3408,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,220,4,Electronics,108,119786.46,46660.11,0.3895,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,220,4,Fashion,71,6504.8,2705.67,0.4159,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,220,4,Furniture,80,56590.08,20399.01,0.3605,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,220,4,Grocery,69,1997.33,758.55,0.3798,Stretch,Finance Ops,2024,FQ4,2024,1,January
2024-01-01,220,4,Home Appliances,91,47526.84,18489.09,0.389,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-01-01,220,4,Office Supplies,76,3766.89,1482.15,0.3935,Stretch,Regional Director,2024,FQ4,2024,1,January
2024-01-01,220,4,Sports,114,21040.69,9061.37,0.4307,Stretch,Commercial Planning,2024,FQ4,2024,1,January
2024-02-01,201,1,Beauty,23,1347.42,386.58,0.2869,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,201,1,Electronics,13,8247.28,3575.92,0.4336,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,201,1,Fashion,34,3163.0,1287.3,0.407,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,201,1,Furniture,16,13487.65,5206.74,0.386,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,201,1,Grocery,11,345.85,120.3,0.3478,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,201,1,Home Appliances,10,2441.65,1080.06,0.4423,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,201,1,Office Supplies,27,810.96,363.87,0.4487,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,201,1,Sports,7,1494.86,736.57,0.4927,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,202,1,Beauty,12,761.02,264.13,0.3471,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,202,1,Electronics,12,11842.94,4815.19,0.4066,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,202,1,Fashion,7,583.87,173.59,0.2973,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,202,1,Furniture,17,7963.6,3490.41,0.4383,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,202,1,Grocery,17,405.55,165.28,0.4075,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,202,1,Home Appliances,12,4765.57,2044.38,0.429,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,202,1,Office Supplies,13,640.1,302.12,0.472,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,202,1,Sports,14,1681.2,597.57,0.3554,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,203,1,Beauty,18,1048.3,296.44,0.2828,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,203,1,Electronics,16,11757.93,5267.51,0.448,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,203,1,Fashion,7,749.59,297.25,0.3966,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,203,1,Furniture,1,908.81,321.21,0.3534,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,203,1,Grocery,7,214.28,95.33,0.4449,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,203,1,Home Appliances,25,9025.19,3613.76,0.4004,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,203,1,Office Supplies,3,175.67,80.24,0.4568,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,203,1,Sports,36,5158.77,2360.61,0.4576,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,204,1,Beauty,5,459.4,148.92,0.3242,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,204,1,Electronics,8,5713.83,1947.0,0.3408,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,204,1,Fashion,8,846.69,316.65,0.374,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,204,1,Furniture,35,22677.28,8500.68,0.3749,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,204,1,Grocery,3,114.98,45.58,0.3964,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,204,1,Home Appliances,8,2771.43,1196.54,0.4317,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,204,1,Office Supplies,22,732.33,318.06,0.4343,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,204,1,Sports,13,1693.01,843.76,0.4984,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,205,1,Beauty,7,336.53,154.02,0.4577,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,205,1,Electronics,22,22022.94,7118.4,0.3232,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,205,1,Fashion,25,3067.25,1203.4,0.3923,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,205,1,Furniture,15,5781.47,2332.93,0.4035,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,205,1,Grocery,25,851.84,324.07,0.3804,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,205,1,Home Appliances,9,2028.52,1041.28,0.5133,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,205,1,Office Supplies,14,835.99,341.36,0.4083,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,205,1,Sports,16,2426.8,1225.18,0.5049,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,206,1,Beauty,10,704.83,253.62,0.3598,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,206,1,Electronics,11,8830.42,4040.08,0.4575,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,206,1,Fashion,11,1149.19,574.09,0.4996,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,206,1,Furniture,30,16279.77,5764.71,0.3541,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,206,1,Grocery,3,48.44,17.7,0.3654,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,206,1,Home Appliances,27,9763.35,4230.64,0.4333,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,206,1,Office Supplies,20,1214.71,586.3,0.4827,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,206,1,Sports,12,1481.2,677.0,0.4571,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,207,1,Beauty,2,81.1,27.34,0.3371,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,207,1,Electronics,24,18982.7,7714.57,0.4064,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,207,1,Fashion,7,482.36,229.26,0.4753,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,207,1,Furniture,7,5094.08,1925.98,0.3781,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,207,1,Grocery,9,226.17,88.27,0.3903,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,207,1,Home Appliances,16,10766.19,5241.24,0.4868,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,207,1,Office Supplies,4,165.14,62.79,0.3802,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,207,1,Sports,40,7232.44,2993.36,0.4139,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,208,1,Beauty,7,353.56,143.01,0.4045,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,208,1,Electronics,41,29242.74,15590.72,0.5331,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,208,1,Fashion,18,1032.87,455.88,0.4414,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,208,1,Furniture,12,4185.51,1656.25,0.3957,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,208,1,Grocery,25,471.9,164.64,0.3489,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,208,1,Home Appliances,16,9213.45,3654.43,0.3966,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,208,1,Office Supplies,26,730.26,319.39,0.4374,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,208,1,Sports,17,4475.32,1635.91,0.3655,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,209,1,Beauty,14,489.65,186.52,0.3809,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,209,1,Electronics,16,12820.94,4808.37,0.375,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,209,1,Fashion,12,1579.31,647.98,0.4103,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,209,1,Furniture,17,13074.91,4506.6,0.3447,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,209,1,Grocery,12,426.45,187.31,0.4392,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,209,1,Home Appliances,19,7717.47,3212.25,0.4162,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,209,1,Office Supplies,4,244.41,93.54,0.3827,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,209,1,Sports,21,2943.29,1367.24,0.4645,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,210,1,Beauty,23,1301.08,390.46,0.3001,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,210,1,Electronics,20,16423.77,7204.93,0.4387,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,210,1,Fashion,17,2251.35,1033.21,0.4589,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,210,1,Furniture,16,8807.13,3599.71,0.4087,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,210,1,Grocery,6,181.14,64.89,0.3582,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,210,1,Home Appliances,11,5947.08,2341.86,0.3938,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,210,1,Office Supplies,15,709.2,293.09,0.4133,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,210,1,Sports,16,1914.49,887.89,0.4638,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,211,1,Beauty,23,1079.34,371.04,0.3438,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,211,1,Electronics,37,41636.31,16635.07,0.3995,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,211,1,Fashion,8,929.39,381.96,0.411,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,211,1,Furniture,14,6007.5,2580.99,0.4296,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,211,1,Grocery,16,481.22,159.98,0.3324,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,211,1,Home Appliances,13,7571.44,3275.85,0.4327,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,211,1,Office Supplies,37,1893.15,741.29,0.3916,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,211,1,Sports,17,3459.98,1282.06,0.3705,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,212,1,Beauty,1,69.26,34.95,0.5046,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,212,1,Electronics,7,8088.03,3147.17,0.3891,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,212,1,Fashion,17,1101.61,385.15,0.3496,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,212,1,Furniture,9,9429.79,4441.68,0.471,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,212,1,Grocery,21,572.94,222.96,0.3892,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,212,1,Home Appliances,22,13832.26,6589.54,0.4764,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,212,1,Office Supplies,22,1027.56,474.1,0.4614,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,212,1,Sports,19,3514.61,1187.63,0.3379,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,213,1,Beauty,9,514.58,184.53,0.3586,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,213,1,Electronics,28,23302.08,10483.32,0.4499,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,213,1,Fashion,21,1391.17,493.4,0.3547,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,213,1,Furniture,14,6785.91,2189.86,0.3227,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,213,1,Grocery,20,487.97,213.08,0.4367,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,213,1,Home Appliances,8,3868.07,1279.03,0.3307,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,213,1,Office Supplies,20,1075.92,440.54,0.4095,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,213,1,Sports,31,4793.98,1770.16,0.3692,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,214,1,Beauty,5,131.02,45.96,0.3508,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,214,1,Electronics,15,10314.42,4022.99,0.39,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,214,1,Fashion,16,2013.01,886.63,0.4404,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,214,1,Furniture,4,2609.32,890.16,0.3411,Stretch,Regional Director,2024,FQ4,2024,2,February
2024-02-01,214,1,Grocery,10,239.49,103.01,0.4301,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,214,1,Home Appliances,16,2343.65,1127.64,0.4811,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,214,1,Office Supplies,12,311.76,121.69,0.3903,Stretch,Commercial Planning,2024,FQ4,2024,2,February
2024-02-01,214,1,Sports,15,3102.89,1530.2,0.4932,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,215,2,Beauty,75,3809.27,1338.04,0.3513,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,215,2,Electronics,62,62078.11,23302.06,0.3754,Stretch,Finance Ops,2024,FQ4,2024,2,February
2024-02-01,215,2,Fashion,35,3418.66,1517.81,0.444,Stretch,Regional Director,2024,FQ4,2024,2,February
