SalesLineKey,OrderID,OrderLineNo,OrderDate,ShipDate,InvoiceDate,ReturnDate,CustomerKey,ProductKey,StoreKey,SalespersonKey,PromotionKey,ChannelKey,SalesRegion,Country,CustomerSegment,OrderPriority,PaymentMethod,ProductCategory,ProductSubcategory,Units,UnitPrice,ListPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,TaxAmount,FreightAmount,ReturnedFlag,OnTimeShipFlag,DemandIndex
52431,ORD-20241030-052431,1,2024-10-30,2024-11-01,2024-10-30,,6897,1023,205,439,0,1,South,USA,Consumer,High,Bank Transfer,Electronics,Audio,2,1617.65,1571.13,0.02,3235.3,64.71,3170.59,2166.33,1004.26,229.87,0.0,0,1,106.8
52432,ORD-20241030-052432,1,2024-10-30,2024-11-01,2024-10-31,,7716,1089,214,437,0,1,West,USA,Small Business,High,Card,Fashion,Women Apparel,5,75.92,71.27,0.01,379.6,3.8,375.8,249.62,126.18,27.25,0.0,0,1,112.5
52433,ORD-20241030-052433,1,2024-10-30,2024-11-02,2024-10-31,,6762,1001,220,429,0,4,North,USA,Home Office,High,Net Terms,Electronics,Laptop,2,155.36,168.24,0.0,310.72,0.0,310.72,145.98,164.74,22.53,8.55,0,1,103.4
52434,ORD-20241030-052434,1,2024-10-30,2024-10-30,2024-10-31,,9307,1050,220,456,305,4,North,USA,Consumer,Medium,Card,Home Appliances,Laundry,2,736.26,726.35,0.15,1472.52,220.88,1251.64,696.21,555.43,90.74,7.11,0,1,111.1
52435,ORD-20241030-052435,1,2024-10-30,2024-10-30,2024-10-30,,5123,1143,216,433,0,2,East,USA,Small Business,High,Bank Transfer,Beauty,Skincare,7,51.55,53.45,0.0,360.85,0.0,360.85,234.23,126.62,26.16,10.45,0,1,119.3
52436,ORD-20241030-052436,1,2024-10-30,2024-10-31,2024-10-31,,7267,1075,202,433,305,1,West,USA,Home Office,Medium,Card,Furniture,Bedroom,3,210.06,207.49,0.18,630.18,113.43,516.75,308.01,208.74,37.46,0.0,0,1,102.0
52437,ORD-20241030-052437,1,2024-10-30,2024-11-02,2024-10-31,,5837,1067,219,409,305,3,South,USA,Consumer,Medium,Card,Furniture,Living Room,8,215.46,214.27,0.19,1723.68,327.5,1396.18,1293.6,102.58,55.85,16.14,0,1,107.0
52438,ORD-20241030-052438,1,2024-10-30,2024-11-01,2024-10-30,,5492,1134,217,425,0,2,North,USA,Consumer,High,Card,Sports,Athleisure,2,165.04,161.8,0.0,330.08,0.0,330.08,167.1,162.98,23.93,5.1,0,1,109.7
52439,ORD-20241030-052439,1,2024-10-30,2024-10-31,2024-10-31,,6683,1086,211,458,0,1,East,USA,Consumer,Medium,Net Terms,Fashion,Women Apparel,5,153.8,156.61,0.0,769.0,0.0,769.0,463.42,305.58,55.75,0.0,0,1,106.6
52440,ORD-20241030-052440,1,2024-10-30,2024-10-31,2024-10-30,,9739,1123,216,438,305,2,East,USA,Consumer,High,Card,Sports,Fitness,7,232.87,224.58,0.17,1630.09,277.12,1352.97,1118.07,234.9,98.09,8.38,0,1,105.8
52441,ORD-20241030-052441,1,2024-10-30,2024-10-31,2024-10-31,,9230,1004,210,426,0,1,West,USA,Small Business,Low,Cash,Electronics,Laptop,1,1774.76,1797.94,0.0,1774.76,0.0,1774.76,1142.4,632.36,128.67,0.0,0,1,108.9
52442,ORD-20241030-052442,1,2024-10-30,2024-11-02,2024-11-01,,5800,1115,220,433,305,4,North,USA,Consumer,Medium,Card,Grocery,Staples,4,26.12,24.23,0.15,104.48,15.67,88.81,62.52,26.29,6.44,5.51,0,1,103.1
52443,ORD-20241030-052443,1,2024-10-30,2024-10-31,2024-10-31,,5177,1099,218,447,306,3,North,USA,Consumer,Medium,Net Terms,Grocery,Beverages,10,14.78,15.64,0.09,147.8,13.3,134.5,108.91,25.59,5.38,15.11,0,1,117.7
52444,ORD-20241030-052444,1,2024-10-30,2024-10-30,2024-10-30,,6024,1070,205,448,305,1,South,USA,Consumer,High,Card,Furniture,Living Room,8,262.79,260.14,0.16,2102.32,336.37,1765.95,959.47,806.48,128.03,0.0,0,1,106.7
52445,ORD-20241030-052445,1,2024-10-30,2024-11-01,2024-11-01,,9525,1088,216,420,0,2,East,USA,Consumer,Medium,Wallet,Fashion,Women Apparel,3,92.18,92.04,0.0,276.54,0.0,276.54,205.77,70.77,20.05,9.07,0,1,115.7
52446,ORD-20241030-052446,1,2024-10-30,2024-11-01,2024-10-30,,6241,1152,210,412,305,1,West,USA,Corporate,High,Card,Beauty,Makeup,3,48.1,49.03,0.21,144.3,30.3,114.0,96.17,17.83,8.26,0.0,0,1,117.2
52447,ORD-20241030-052447,1,2024-10-30,2024-11-03,2024-10-31,,8766,1157,218,425,306,3,North,USA,Home Office,Medium,Net Terms,Beauty,Personal Care,25,42.27,40.79,0.04,1056.75,42.27,1014.48,581.31,433.17,40.58,38.16,0,1,118.0
52448,ORD-20241030-052448,1,2024-10-30,2024-11-02,2024-11-01,,9447,1060,204,439,0,1,South,USA,Home Office,Medium,Wallet,Furniture,Office Furniture,4,1098.28,1047.94,0.0,4393.12,0.0,4393.12,2905.65,1487.47,318.5,0.0,0,0,106.6
52449,ORD-20241030-052449,1,2024-10-30,2024-11-01,2024-10-30,,5451,1028,213,403,0,1,North,USA,Consumer,Medium,Card,Electronics,Audio,5,1114.24,1158.49,0.01,5571.2,55.71,5515.49,3413.16,2102.33,399.87,0.0,0,1,100.8
52450,ORD-20241030-052450,1,2024-10-30,2024-10-30,2024-10-30,,7425,1131,204,450,0,1,South,USA,Consumer,Medium,Card,Sports,Outdoor,2,108.42,105.06,0.0,216.84,0.0,216.84,126.89,89.95,15.72,0.0,0,1,117.4
52451,ORD-20241030-052451,1,2024-10-30,2024-10-31,2024-10-30,,5390,1119,206,430,0,1,South,USA,Consumer,Medium,Card,Grocery,Staples,3,30.36,29.61,0.0,91.08,0.0,91.08,62.68,28.4,6.6,0.0,0,1,107.8
52452,ORD-20241030-052452,1,2024-10-30,2024-11-02,2024-10-30,,8499,1118,220,459,0,4,North,USA,Small Business,High,Card,Grocery,Staples,3,13.9,14.76,0.0,41.7,0.0,41.7,21.24,20.46,3.02,10.77,0,1,103.1
52453,ORD-20241030-052453,1,2024-10-30,2024-11-02,2024-10-30,,7408,1056,220,434,0,4,North,USA,Corporate,High,Card,Home Appliances,Laundry,1,886.65,837.82,0.01,886.65,8.87,877.78,561.22,316.56,63.64,2.93,0,1,118.0
52454,ORD-20241030-052454,1,2024-10-30,2024-10-30,2024-11-01,,9788,1015,210,439,305,1,West,USA,Consumer,High,Card,Electronics,Phone,1,1783.63,1724.87,0.17,1783.63,303.22,1480.41,994.98,485.43,107.33,0.0,0,1,107.1
52455,ORD-20241030-052455,1,2024-10-30,2024-11-01,2024-10-30,,7152,1050,208,424,305,1,East,USA,Consumer,Medium,Cash,Home Appliances,Laundry,3,700.71,701.13,0.13,2102.13,273.28,1828.85,1031.99,796.86,132.59,0.0,0,1,103.2
52456,ORD-20241030-052456,1,2024-10-30,2024-11-02,2024-10-31,,8057,1021,216,416,0,2,East,USA,Small Business,High,Card,Electronics,Phone,2,190.34,193.46,0.0,380.68,0.0,380.68,187.32,193.36,27.6,5.68,0,0,113.3
52457,ORD-20241030-052457,1,2024-10-30,2024-11-03,2024-10-30,,5895,1075,219,460,0,3,South,USA,Small Business,High,Card,Furniture,Bedroom,25,219.45,217.12,0.02,5486.25,109.72,5376.53,2623.74,2752.79,215.06,19.13,0,1,112.6
52458,ORD-20241030-052458,1,2024-10-30,2024-10-30,2024-10-31,,7775,1115,206,459,305,1,South,USA,Consumer,Medium,Card,Grocery,Staples,2,23.11,24.25,0.15,46.22,6.93,39.29,30.56,8.73,2.85,0.0,0,1,109.6
52459,ORD-20241030-052459,1,2024-10-30,2024-11-02,2024-10-31,,9644,1091,216,445,0,2,East,USA,Small Business,Medium,Net Terms,Fashion,Women Apparel,2,165.07,168.13,0.0,330.14,0.0,330.14,185.4,144.74,23.94,9.86,0,0,112.0
52460,ORD-20241030-052460,1,2024-10-30,2024-10-31,2024-10-30,,6016,1047,201,427,0,1,South,USA,Consumer,Low,Card,Home Appliances,Cooling,4,686.48,711.77,0.0,2745.92,0.0,2745.92,1793.2,952.72,199.08,0.0,0,1,108.1
52461,ORD-20241030-052461,1,2024-10-30,2024-10-30,2024-10-30,,9652,1138,211,403,0,1,East,USA,Small Business,Low,Wallet,Sports,Athleisure,6,131.46,124.48,0.01,788.76,7.89,780.87,429.0,351.87,56.61,0.0,0,1,101.8
52462,ORD-20241030-052462,1,2024-10-30,2024-11-03,2024-10-31,,9505,1089,219,410,306,3,South,USA,Consumer,Medium,Card,Fashion,Women Apparel,30,69.83,70.94,0.05,2094.9,104.74,1990.16,1510.87,479.29,79.61,22.42,0,1,102.8
52463,ORD-20241030-052463,1,2024-10-30,2024-10-30,2024-11-01,,5368,1136,217,401,305,2,North,USA,Consumer,Medium,Wallet,Sports,Athleisure,4,187.86,191.24,0.12,751.44,90.17,661.27,349.94,311.33,47.94,2.8,0,1,113.2
52464,ORD-20241030-052464,1,2024-10-30,2024-11-03,2024-10-31,,9500,1147,216,450,305,2,East,USA,Consumer,High,Card,Beauty,Skincare,2,22.78,23.7,0.2,45.56,9.11,36.45,29.36,7.09,2.64,8.38,0,0,117.4
52465,ORD-20241030-052465,1,2024-10-30,2024-11-03,2024-10-30,,6513,1113,219,407,0,3,South,USA,Home Office,Medium,Wallet,Grocery,Staples,30,29.44,30.06,0.0,883.2,0.0,883.2,537.38,345.82,35.33,38.89,0,1,109.2
52466,ORD-20241030-052466,1,2024-10-30,2024-11-04,2024-10-30,,6102,1144,218,442,306,3,North,USA,Consumer,Medium,Cash,Beauty,Skincare,15,66.13,65.44,0.09,991.95,89.28,902.67,675.84,226.83,36.11,9.37,0,0,102.8
52467,ORD-20241030-052467,1,2024-10-30,2024-10-30,2024-10-31,,8357,1159,209,406,0,1,East,USA,Corporate,High,Wallet,Beauty,Personal Care,1,59.62,59.43,0.0,59.62,0.0,59.62,29.54,30.08,4.32,0.0,0,1,113.9
52468,ORD-20241030-052468,1,2024-10-30,2024-11-02,2024-10-31,2024-11-28,5109,1006,217,460,0,2,North,USA,Consumer,Medium,Card,Electronics,Laptop,6,1658.92,1646.4,0.0,9953.52,0.0,9953.52,5760.13,4193.39,721.63,6.96,1,0,108.7
52469,ORD-20241030-052469,1,2024-10-30,2024-11-05,2024-10-30,,5201,1152,218,412,0,3,North,USA,Consumer,Medium,Net Terms,Beauty,Makeup,8,48.93,49.54,0.01,391.44,3.91,387.53,268.58,118.95,15.5,17.69,0,0,109.3
52470,ORD-20241030-052470,1,2024-10-30,2024-11-01,2024-10-30,,6124,1154,215,437,0,2,South,USA,Consumer,Medium,Card,Beauty,Makeup,3,40.66,40.71,0.0,121.98,0.0,121.98,80.94,41.04,8.84,8.86,0,1,112.4
52471,ORD-20241030-052471,1,2024-10-30,2024-11-02,2024-10-30,,9480,1178,216,433,0,2,East,USA,Corporate,Medium,Wallet,Office Supplies,Storage,4,40.03,39.87,0.0,160.12,0.0,160.12,85.35,74.77,11.61,5.6,0,0,112.1
52472,ORD-20241030-052472,1,2024-10-30,2024-10-31,2024-10-30,,8756,1008,204,438,0,1,South,USA,Consumer,Medium,Card,Electronics,Tablet,2,1243.35,1305.84,0.0,2486.7,0.0,2486.7,1768.62,718.08,180.29,0.0,0,1,112.6
52473,ORD-20241030-052473,1,2024-10-30,2024-10-30,2024-10-31,,9506,1116,214,447,0,1,West,USA,Consumer,Low,Net Terms,Grocery,Staples,2,8.35,8.06,0.0,16.7,0.0,16.7,8.21,8.49,1.21,0.0,0,1,113.8
52474,ORD-20241030-052474,1,2024-10-30,2024-10-31,2024-10-30,,7987,1162,207,445,0,1,North,USA,Consumer,High,Net Terms,Office Supplies,Paper,2,23.27,25.11,0.0,46.54,0.0,46.54,26.46,20.08,3.37,0.0,0,1,116.1
52475,ORD-20241030-052475,1,2024-10-30,2024-10-30,2024-10-31,,6774,1009,201,451,0,1,South,USA,Consumer,Medium,Wallet,Electronics,Tablet,2,1569.52,1513.45,0.0,3139.04,0.0,3139.04,1920.42,1218.62,227.58,0.0,0,1,101.5
52476,ORD-20241030-052476,1,2024-10-30,2024-10-30,2024-10-31,,6609,1160,212,419,0,1,South,USA,Consumer,Medium,Net Terms,Beauty,Personal Care,6,62.8,59.26,0.0,376.8,0.0,376.8,205.74,171.06,27.32,0.0,0,1,103.1
52477,ORD-20241030-052477,1,2024-10-30,2024-11-01,2024-10-30,,9298,1174,220,453,0,4,North,USA,Consumer,Low,Cash,Office Supplies,Writing,1,49.62,46.53,0.01,49.62,0.5,49.12,26.5,22.62,3.56,4.92,0,1,117.5
52478,ORD-20241030-052478,1,2024-10-30,2024-11-01,2024-11-01,,6521,1117,215,414,0,2,South,USA,Consumer,High,Card,Grocery,Staples,1,5.01,5.08,0.0,5.01,0.0,5.01,2.6,2.41,0.36,5.09,0,1,115.4
52479,ORD-20241030-052479,1,2024-10-30,2024-11-01,2024-10-30,,8046,1162,217,440,305,2,North,USA,Corporate,High,Net Terms,Office Supplies,Paper,12,25.05,25.61,0.16,300.6,48.1,252.5,159.54,92.96,18.31,7.12,0,1,100.6
52480,ORD-20241030-052480,1,2024-10-30,2024-11-01,2024-10-30,,8829,1047,216,419,305,2,East,USA,Consumer,High,Bank Transfer,Home Appliances,Cooling,3,746.82,711.49,0.2,2240.46,448.09,1792.37,1315.14,477.23,129.95,6.65,0,1,101.7
52481,ORD-20241030-052481,1,2024-10-30,2024-11-01,2024-10-31,,9918,1038,217,407,0,2,North,USA,Consumer,Medium,Card,Home Appliances,Cleaning,3,181.34,192.02,0.0,544.02,0.0,544.02,274.48,269.54,39.44,2.6,0,1,112.7
52482,ORD-20241030-052482,1,2024-10-30,2024-11-04,2024-11-01,,5211,1119,218,422,305,3,North,USA,Corporate,Critical,Net Terms,Grocery,Staples,15,28.52,29.07,0.14,427.8,59.89,367.91,315.27,52.64,14.72,24.59,0,0,107.4
52483,ORD-20241031-052483,1,2024-10-31,2024-11-03,2024-10-31,,8792,1099,218,410,306,3,North,USA,Consumer,Medium,Card,Grocery,Beverages,4,17.42,16.37,0.09,69.68,6.27,63.41,43.03,20.38,2.54,3.51,0,1,114.6
52484,ORD-20241031-052484,1,2024-10-31,2024-11-01,2024-11-01,,9478,1076,209,433,0,1,East,USA,Consumer,Medium,Wallet,Furniture,Bedroom,8,1004.05,962.67,0.02,8032.4,160.65,7871.75,4464.15,3407.6,570.7,0.0,0,1,103.4
52485,ORD-20241031-052485,1,2024-10-31,2024-10-31,2024-11-01,,9784,1041,203,418,309,1,West,USA,Home Office,Medium,Card,Home Appliances,Cleaning,1,661.27,724.78,0.27,661.27,178.54,482.73,468.14,14.59,35.0,0.0,0,1,117.9
52486,ORD-20241031-052486,1,2024-10-31,2024-11-02,2024-10-31,,8662,1177,220,424,0,4,North,USA,Consumer,Medium,Card,Office Supplies,Storage,2,29.69,30.14,0.0,59.38,0.0,59.38,41.37,18.01,4.31,7.3,0,1,110.3
52487,ORD-20241031-052487,1,2024-10-31,2024-10-31,2024-11-01,,6416,1057,217,452,305,2,North,USA,Small Business,Critical,Wallet,Furniture,Office Furniture,1,739.5,767.98,0.12,739.5,88.74,650.76,458.29,192.47,47.18,8.77,0,1,101.5
52488,ORD-20241031-052488,1,2024-10-31,2024-11-01,2024-11-02,,5947,1154,216,415,0,2,East,USA,Corporate,High,Card,Beauty,Makeup,1,39.11,40.9,0.0,39.11,0.0,39.11,26.57,12.54,2.84,8.11,0,1,107.4
52489,ORD-20241031-052489,1,2024-10-31,2024-11-03,2024-10-31,,8259,1112,219,418,0,3,South,USA,Consumer,Low,Net Terms,Grocery,Snacks,10,6.58,6.45,0.0,65.8,0.0,65.8,34.44,31.36,2.63,7.97,0,1,115.6
52490,ORD-20241031-052490,1,2024-10-31,2024-11-02,2024-10-31,,6909,1086,216,423,305,2,East,USA,Consumer,Medium,Net Terms,Fashion,Women Apparel,2,157.05,147.72,0.15,314.1,47.12,266.98,187.86,79.12,19.36,10.55,0,1,104.4
52491,ORD-20241031-052491,1,2024-10-31,2024-11-03,2024-10-31,,5625,1150,217,424,307,2,North,USA,Consumer,Medium,Bank Transfer,Beauty,Makeup,1,62.59,66.96,0.13,62.59,8.14,54.45,46.14,8.31,3.95,4.64,0,0,113.3
52492,ORD-20241031-052492,1,2024-10-31,2024-11-02,2024-11-01,,9297,1107,220,424,0,4,North,USA,Consumer,Low,Card,Grocery,Snacks,1,40.25,43.46,0.0,40.25,0.0,40.25,26.14,14.11,2.92,7.99,0,1,105.1
52493,ORD-20241031-052493,1,2024-10-31,2024-11-04,2024-11-02,,9462,1006,219,432,0,3,South,USA,Corporate,Critical,Net Terms,Electronics,Laptop,25,1617.31,1581.18,0.0,40432.75,0.0,40432.75,23935.05,16497.7,1617.31,39.48,0,1,109.8
52494,ORD-20241031-052494,1,2024-10-31,2024-11-04,2024-11-02,,6667,1051,219,401,306,3,South,USA,Consumer,Medium,Card,Home Appliances,Laundry,10,715.67,760.16,0.05,7156.7,357.84,6798.86,4681.57,2117.29,271.95,11.9,0,1,104.6
52495,ORD-20241031-052495,1,2024-10-31,2024-11-02,2024-11-01,,6289,1027,215,449,0,2,South,USA,Consumer,Critical,Net Terms,Electronics,Audio,3,1112.03,1159.66,0.02,3336.09,66.72,3269.37,2089.35,1180.02,237.03,9.77,0,1,106.7
52496,ORD-20241031-052496,1,2024-10-31,2024-11-02,2024-11-01,,9887,1044,220,453,0,4,North,USA,Home Office,Medium,Net Terms,Home Appliances,Cooling,1,275.41,269.98,0.0,275.41,0.0,275.41,141.31,134.1,19.97,5.65,0,1,109.9
52497,ORD-20241031-052497,1,2024-10-31,2024-11-03,2024-10-31,,8467,1177,218,436,306,3,North,USA,Small Business,Medium,Card,Office Supplies,Storage,10,30.42,30.33,0.11,304.2,33.46,270.74,209.17,61.57,10.83,14.08,0,1,116.3
52498,ORD-20241031-052498,1,2024-10-31,2024-11-04,2024-11-02,,8597,1008,218,422,306,3,North,USA,Home Office,Medium,Card,Electronics,Tablet,8,1313.44,1278.76,0.08,10507.52,840.6,9666.92,7158.87,2508.05,386.68,9.86,0,1,114.2
52499,ORD-20241031-052499,1,2024-10-31,2024-11-01,2024-11-01,,6227,1011,213,419,305,1,North,USA,Consumer,Medium,Wallet,Electronics,Tablet,3,880.16,830.41,0.24,2640.48,633.72,2006.76,1409.08,597.68,145.49,0.0,0,1,101.1
52500,ORD-20241031-052500,1,2024-10-31,2024-10-31,2024-11-01,,7391,1117,217,452,305,2,North,USA,Consumer,Medium,Net Terms,Grocery,Staples,2,5.23,4.99,0.14,10.46,1.46,9.0,5.03,3.97,0.65,11.57,0,1,105.8
52501,ORD-20241031-052501,1,2024-10-31,2024-10-31,2024-11-01,,6471,1174,203,402,0,1,West,USA,Home Office,Critical,Wallet,Office Supplies,Writing,4,45.71,46.24,0.0,182.84,0.0,182.84,108.61,74.23,13.26,0.0,0,1,110.5
52502,ORD-20241031-052502,1,2024-10-31,2024-11-04,2024-10-31,,5270,1080,216,402,0,2,East,USA,Home Office,Medium,Cash,Fashion,Men Apparel,1,174.24,168.64,0.0,174.24,0.0,174.24,80.6,93.64,12.63,6.34,0,0,109.7
52503,ORD-20241031-052503,1,2024-10-31,2024-11-02,2024-11-01,,8033,1123,215,457,305,2,South,USA,Small Business,Medium,Wallet,Sports,Fitness,7,234.32,222.67,0.13,1640.24,213.23,1427.01,1106.73,320.28,103.46,10.88,0,1,103.6
52504,ORD-20241031-052504,1,2024-10-31,2024-11-01,2024-11-01,,8021,1033,210,441,0,1,West,USA,Corporate,High,Wallet,Home Appliances,Kitchen,1,176.02,178.47,0.0,176.02,0.0,176.02,82.76,93.26,12.76,0.0,0,1,100.3
52505,ORD-20241031-052505,1,2024-10-31,2024-11-01,2024-11-02,2024-12-16,8524,1017,217,413,0,2,North,USA,Corporate,Critical,Bank Transfer,Electronics,Phone,1,218.33,233.81,0.0,218.33,0.0,218.33,113.56,104.77,15.83,5.1,1,1,115.2
52506,ORD-20241031-052506,1,2024-10-31,2024-10-31,2024-10-31,,5259,1012,217,402,305,2,North,USA,Corporate,Critical,Wallet,Electronics,Tablet,2,1159.68,1121.17,0.19,2319.36,440.68,1878.68,1077.31,801.37,136.2,5.3,0,1,110.4
52507,ORD-20241031-052507,1,2024-10-31,2024-11-03,2024-11-01,,8849,1054,219,428,305,3,South,USA,Corporate,Medium,Cash,Home Appliances,Laundry,25,342.7,349.37,0.15,8567.5,1285.12,7282.38,4883.37,2399.01,291.3,26.81,0,1,115.5
52508,ORD-20241031-052508,1,2024-10-31,2024-11-05,2024-11-01,,7367,1101,216,417,305,2,East,USA,Small Business,High,Net Terms,Grocery,Beverages,1,41.78,44.13,0.17,41.78,7.1,34.68,24.95,9.73,2.51,3.31,0,0,103.8
52509,ORD-20241031-052509,1,2024-10-31,2024-11-01,2024-10-31,,7102,1157,215,413,0,2,South,USA,Corporate,Medium,Card,Beauty,Personal Care,3,40.42,41.56,0.0,121.26,0.0,121.26,67.96,53.3,8.79,3.42,0,1,117.7
52510,ORD-20241031-052510,1,2024-10-31,2024-11-02,2024-11-02,,5013,1166,219,422,306,3,South,USA,Consumer,Medium,Card,Office Supplies,Paper,12,32.92,35.56,0.1,395.04,39.5,355.54,207.33,148.21,14.22,23.02,0,1,113.3
52511,ORD-20241031-052511,1,2024-10-31,2024-11-02,2024-11-01,,7521,1107,216,424,305,2,East,USA,Small Business,Critical,Card,Grocery,Snacks,1,42.51,42.62,0.21,42.51,8.93,33.58,25.42,8.16,2.43,9.73,0,1,109.5
52512,ORD-20241031-052512,1,2024-10-31,2024-11-03,2024-11-01,,9804,1098,220,445,0,4,North,USA,Corporate,Medium,Card,Fashion,Footwear,2,43.51,41.88,0.0,87.02,0.0,87.02,51.34,35.68,6.31,5.3,0,1,116.4
52513,ORD-20241031-052513,1,2024-10-31,2024-10-31,2024-10-31,,8891,1112,208,430,0,1,East,USA,Consumer,Critical,Card,Grocery,Snacks,5,6.02,6.4,0.0,30.1,0.0,30.1,17.4,12.7,2.18,0.0,0,1,109.6
52514,ORD-20241031-052514,1,2024-10-31,2024-11-02,2024-11-02,,5101,1051,217,416,305,2,North,USA,Consumer,Medium,Card,Home Appliances,Laundry,2,765.24,791.63,0.15,1530.48,229.57,1300.91,949.52,351.39,94.32,4.27,0,1,105.3
52515,ORD-20241031-052515,1,2024-10-31,2024-11-01,2024-11-01,,5304,1074,214,402,305,1,West,USA,Consumer,Low,Card,Furniture,Bedroom,1,657.55,610.25,0.24,657.55,157.81,499.74,286.7,213.04,36.23,0.0,0,1,107.1
52516,ORD-20241031-052516,1,2024-10-31,2024-11-05,2024-11-01,,6052,1163,218,407,306,3,North,USA,Consumer,Medium,Card,Office Supplies,Paper,25,30.99,28.74,0.09,774.75,69.73,705.02,504.16,200.86,28.2,13.7,0,0,109.9
52517,ORD-20241031-052517,1,2024-10-31,2024-11-04,2024-10-31,,7267,1020,219,401,306,3,South,USA,Home Office,Medium,Card,Electronics,Phone,10,301.86,308.18,0.07,3018.6,211.3,2807.3,1606.03,1201.27,112.29,14.16,0,1,104.0
52518,ORD-20241031-052518,1,2024-10-31,2024-11-05,2024-11-02,,8169,1171,218,447,0,3,North,USA,Consumer,High,Cash,Office Supplies,Writing,8,71.47,73.37,0.0,571.76,0.0,571.76,342.78,228.98,22.87,11.93,0,0,119.3
52519,ORD-20241031-052519,1,2024-10-31,2024-10-31,2024-11-01,,5587,1033,202,457,0,1,West,USA,Consumer,High,Net Terms,Home Appliances,Kitchen,4,177.34,181.48,0.0,709.36,0.0,709.36,345.82,363.54,51.43,0.0,0,1,100.6
52520,ORD-20241031-052520,1,2024-10-31,2024-11-02,2024-10-31,,5239,1051,220,419,0,4,North,USA,Consumer,Medium,Card,Home Appliances,Laundry,2,710.0,761.95,0.0,1420.0,0.0,1420.0,927.16,492.84,102.95,5.98,0,1,101.4
52521,ORD-20241031-052521,1,2024-10-31,2024-11-02,2024-10-31,,5344,1108,220,458,0,4,North,USA,Small Business,Medium,Card,Grocery,Snacks,2,14.6,14.98,0.01,29.2,0.29,28.91,15.91,13.0,2.1,10.03,0,1,104.7
52522,ORD-20241031-052522,1,2024-10-31,2024-10-31,2024-10-31,,9417,1136,209,456,0,1,East,USA,Consumer,Low,Card,Sports,Athleisure,2,197.11,190.23,0.0,394.22,0.0,394.22,166.09,228.13,28.58,0.0,0,1,117.9
52523,ORD-20241031-052523,1,2024-10-31,2024-11-01,2024-10-31,,6805,1125,217,430,305,2,North,USA,Corporate,Medium,Net Terms,Sports,Fitness,1,239.07,229.29,0.25,239.07,59.77,179.3,164.43,14.87,13.0,5.6,0,1,109.7
52524,ORD-20241031-052524,1,2024-10-31,2024-11-01,2024-11-02,,8139,1071,220,456,305,4,North,USA,Corporate,Critical,Card,Furniture,Bedroom,3,719.69,706.16,0.24,2159.07,518.18,1640.89,1446.61,194.28,118.96,8.52,0,1,113.7
52525,ORD-20241031-052525,1,2024-10-31,2024-11-04,2024-11-01,,7574,1136,216,450,0,2,East,USA,Consumer,Medium,Card,Sports,Athleisure,4,187.76,190.13,0.0,751.04,0.0,751.04,340.74,410.3,54.45,7.7,0,0,117.8
52526,ORD-20241031-052526,1,2024-10-31,2024-11-03,2024-11-02,,9903,1053,217,451,0,2,North,USA,Consumer,Medium,Card,Home Appliances,Laundry,10,867.88,807.89,0.0,8678.8,0.0,8678.8,4505.85,4172.95,629.21,10.42,0,0,100.4
52527,ORD-20241031-052527,1,2024-10-31,2024-11-02,2024-11-02,,7353,1063,216,455,0,2,East,USA,Consumer,Medium,Card,Furniture,Office Furniture,1,413.71,414.8,0.0,413.71,0.0,413.71,294.78,118.93,29.99,4.47,0,1,110.4
52528,ORD-20241031-052528,1,2024-10-31,2024-11-03,2024-10-31,,6580,1113,215,460,0,2,South,USA,Consumer,Medium,Wallet,Grocery,Staples,4,30.01,29.78,0.01,120.04,1.2,118.84,71.55,47.29,8.62,4.97,0,0,114.2
52529,ORD-20241031-052529,1,2024-10-31,2024-11-03,2024-11-02,,6468,1022,216,447,0,2,East,USA,Consumer,Medium,Card,Electronics,Audio,3,348.14,330.74,0.0,1044.42,0.0,1044.42,478.4,566.02,75.72,11.23,0,0,117.1
52530,ORD-20241031-052530,1,2024-10-31,2024-10-31,2024-11-01,,6283,1096,203,441,0,1,West,USA,Small Business,High,Wallet,Fashion,Footwear,1,120.87,123.91,0.0,120.87,0.0,120.87,82.88,37.99,8.76,0.0,0,1,119.1
52531,ORD-20241031-052531,1,2024-10-31,2024-10-31,2024-11-02,,8501,1028,216,417,305,2,East,USA,Small Business,Medium,Card,Electronics,Audio,2,1175.84,1150.85,0.23,2351.68,540.89,1810.79,1363.85,446.94,131.28,4.15,0,1,113.8
52532,ORD-20241031-052532,1,2024-10-31,2024-11-01,2024-10-31,,6982,1079,220,434,305,4,North,USA,Home Office,High,Wallet,Fashion,Men Apparel,10,79.01,77.45,0.19,790.1,150.12,639.98,548.0,91.98,46.4,8.65,0,1,106.5
52533,ORD-20241031-052533,1,2024-10-31,2024-11-05,2024-11-02,,9728,1027,219,442,306,3,South,USA,Consumer,Medium,Cash,Electronics,Audio,25,1291.81,1204.28,0.05,32295.25,1614.76,30680.49,18145.51,12534.98,1227.22,25.93,0,0,109.9
52534,ORD-20241031-052534,1,2024-10-31,2024-11-03,2024-11-01,,7693,1180,218,449,306,3,North,USA,Consumer,Medium,Card,Office Supplies,Storage,25,50.12,52.79,0.04,1253.0,50.12,1202.88,810.43,392.45,48.12,42.16,0,1,116.6
